feed_id,feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
981,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.003464076783822304,0.00022766159837619808,0.0008210444130987005,0.005426374539174463,7.727629658400094e-06,2.86663435560114e-05,2.4448692313931298e-05
982,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9771503583894627,0.014658946289648917,0.0,0.001085026948421748,0.0,0.007103668372466602,1e-06,1e-06
983,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9622889117646837,0.0007394082879848219,0.0,0.03209161353445295,0.0,0.004878066412878565,1e-06,1e-06
984,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.0074222437055213395,0.003973129283786491,0.023981077832388297,0.004580399079642562,2.3621852513795925e-05,1.699407467913233e-05,2.534171468419541e-06
985,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.95,0.010488254377952365,0.004162574274574651,0.01832225106298321,0.01693283769996476,5.941710292938374e-06,2.7016191706941842e-05,6.112468252518098e-05
986,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0011096948349645106,0.0011343966738507777,0.0054669285052811765,0.0021553053877527827,1.3817259577493531e-05,0.00011827423385827382,1.5831047149937171e-06
987,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.002491968681561042,0.0018147716644942176,0.023772097820550654,0.0013969168065546256,2.9180490676386334e-05,0.0004938357008316303,1.228835331471634e-06
988,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9656926261746726,0.00011016808276735347,0.0,0.03001727442726917,0.0,0.004177931315290922,1e-06,1e-06
989,industrial_range,pre_combustion_unspecified_41,6,"CO2,H2,Ar,N2,CH4,CO",0.9791855008907435,0.01533159027385671,0.0010188755334701496,0.004207771881388571,7.919915398510281e-05,0.0,0.00017706226655593647,0.0
990,industrial_range,oxyfuel_distillation_41,5,"CO2,Ar,N2,O2,CO",0.9936769561385932,0.0,0.0007382515316812695,0.0016614413976864307,0.0,0.0038733509320390542,5e-05,0.0
991,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9545604683083019,0.01195207104427174,0.0,0.024324950796845234,0.0,0.00916050985058116,1e-06,1e-06
992,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.0009601674256151001,0.0062636179331588574,0.002075455077894163,0.010616652782013583,8.774357675970445e-06,1.884064537844501e-05,5.649177826389808e-05
993,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.97,0.007401176970364448,0.0032562149746121765,0.018023108498119736,0.0007911257203181143,6.108120274183016e-07,0.000523925589446513,3.837435111619727e-06
994,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.96,0.0029352682966925017,0.003886592863330124,0.022514977521982518,0.009917850516566832,2.0637641826163888e-05,0.000722824039522228,1.8491200796657943e-06
995,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.017472539912090954,0.0007210550428104378,0.0011074191009795944,0.0006358478951917902,2.07916151774068e-09,2.0506543656321008e-05,4.2629426109402945e-05
996,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.004204246245442581,0.0030715824263889326,0.004302604404263286,0.007762267400665556,2.0213164986080434e-06,0.0006546609077060107,2.617299035046773e-06
997,industrial_range,bravo_dome_pipeline,2,"CO2,N2",0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0
998,industrial_bound,porthos_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.98,0.0020116712736584605,0.0022503634297805484,0.011214506550790107,0.00403782619324553,1.5819607361444374e-05,0.000466954658537772,2.858286626155089e-06
999,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0033533502926244583,0.0008880609732679734,0.00460968729677841,0.001031777365777469,4.494669165378248e-06,1.685590101278256e-05,9.577350137353685e-05
